plotID;season;layer;o_hor;min_fr_liv;max_fr_liv;mean_fr_liv;sd_fr_liv;min_fr_dead;max_fr_dead;mean_fr_dead;sd_fr_dead;min_cr_liv;max_cr_liv;mean_cr_liv;sd_cr_liv;min_cr_dead;max_cr_dead;mean_cr_dead;sd_cr_dead;no
UPL11;strong_rain;O;7.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4
UPL11;weak_dry;1;0.0000;0.1320;1.4790;0.7860;0.6020;0.0000;0.4790;0.1870;0.2330;3.0860;37.3710;14.1860;15.6400;0.0000;0.0000;0.0000;0.0000;4
UPL11;weak_dry;2;0.0000;0.0220;0.6140;0.3300;0.3090;0.0000;0.5230;0.1310;0.2620;0.0000;12.6560;5.0290;5.4260;0.0000;0.0000;0.0000;0.0000;4
UPL11;weak_dry;3;0.0000;0.0000;0.3990;0.1210;0.1870;0.0000;0.0940;0.0230;0.0470;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4
UPL11;weak_dry;4;0.0000;0.0000;0.1820;0.0800;0.0880;0.0000;0.0000;0.0000;0.0000;0.0000;1.5830;0.7020;0.7440;0.0000;0.0000;0.0000;0.0000;4
UPL11;weak_dry;O;3.2500;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4
UPL11;weak_rain;1;0.0000;0.0000;6.9010;2.0670;2.3200;0.0000;0.9530;0.1060;0.3180;0.0000;8.0440;2.4570;2.6000;0.0000;0.0000;0.0000;0.0000;9
UPL11;weak_rain;2;0.0000;0.0000;2.8790;0.6160;0.8830;0.0000;0.1100;0.0210;0.0430;0.0000;19.1830;5.7480;7.5390;0.0000;0.0000;0.0000;0.0000;9
UPL11;weak_rain;3;0.0000;0.0000;0.5450;0.1600;0.1870;0.0000;0.0770;0.0090;0.0260;0.0000;3.7190;0.4630;1.2250;0.0000;1.1270;0.1250;0.0000;9
UPL11;weak_rain;4;0.0000;0.0000;0.2010;0.0800;0.0730;0.0000;0.0000;0.0000;0.0000;0.0000;9.0500;1.1310;3.2000;0.0000;0.0670;0.0080;0.0000;8
UPL11;weak_rain;O;3.8750;0.0000;2.6540;1.2630;1.2240;0.0000;0.5970;0.0850;0.2260;0.0000;29.8450;4.4960;11.1940;0.0000;0.0000;0.0000;0.0000;7
UPL12;strong_dry;1;0.0000;1.4000;5.0720;2.3510;1.1810;0.0000;0.0410;0.0130;0.0190;0.0000;16.3510;3.9960;6.1910;0.0000;1.1020;0.1780;0.0000;8
UPL12;strong_dry;2;0.0000;0.0060;1.0740;0.3500;0.3890;0.0000;0.1050;0.0340;0.0480;0.0000;0.7910;0.2660;0.3370;0.0000;10.9100;1.5590;4.0000;7
UPL12;strong_dry;3;0.0000;0.0000;0.6580;0.2760;0.2610;0.0000;0.1430;0.0270;0.0540;0.0000;6.9980;1.9990;2.6200;0.0000;3.4160;0.4880;1.0000;7
UPL12;strong_dry;4;0.0000;0.0320;0.8840;0.2300;0.2960;0.0000;0.0810;0.0150;0.0300;0.0000;0.0370;0.0050;0.0140;0.0000;0.0000;0.0000;0.0000;7
UPL12;strong_dry;O;0.0000;0.0000;5.8960;1.4120;2.0680;0.0000;0.3210;0.0610;0.1200;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;8
UPL12;strong_rain;1;0.0000;0.6450;1.7440;1.3190;0.5240;0.0000;0.0500;0.0120;0.0250;0.6500;15.9070;5.6760;7.0320;0.0000;0.5400;0.2260;0.0000;4
UPL12;strong_rain;2;0.0000;0.1100;0.4790;0.2840;0.1550;0.0000;0.0000;0.0000;0.0000;0.0000;11.0720;3.4380;5.2440;0.0000;0.9560;0.2390;0.0000;4
UPL12;strong_rain;3;0.0000;0.0630;0.1570;0.1190;0.0400;0.0000;0.0000;0.0000;0.0000;0.0000;1.1570;0.2890;0.5790;0.0000;2.2950;0.5740;1.0000;4
UPL12;strong_rain;4;0.0000;0.0340;0.2690;0.1530;0.1050;0.0000;0.0120;0.0030;0.0060;0.0000;5.9630;1.5300;2.9570;0.0000;0.0000;0.0000;0.0000;4
UPL12;strong_rain;O;6.2500;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4
UPL12;weak_dry;1;0.0000;1.2040;5.9150;2.7570;2.1390;0.0800;0.9950;0.4550;0.3870;0.0000;11.3040;2.8260;5.6520;0.0000;1.7110;0.5610;1.0000;4
UPL12;weak_dry;2;0.0000;0.0000;0.5870;0.1870;0.2700;0.0000;1.0220;0.3650;0.4640;0.0000;12.1850;3.0460;6.0930;0.0000;1.3060;0.3260;1.0000;4
UPL12;weak_dry;3;0.0000;0.0770;0.5540;0.3360;0.2470;0.0000;0.0220;0.0100;0.0110;0.0000;9.1710;2.2930;4.5860;0.0000;0.0000;0.0000;0.0000;4
UPL12;weak_dry;4;0.0000;0.0000;0.0980;0.0340;0.0460;0.0000;0.0250;0.0060;0.0120;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4
UPL12;weak_dry;O;3.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4
UPL12;weak_rain;1;0.0000;0.5210;5.9560;1.5440;1.8090;0.0000;0.2700;0.0600;0.0980;0.0000;11.7990;2.8820;3.7700;0.0000;0.0000;0.0000;0.0000;8
UPL12;weak_rain;2;0.0000;0.2640;2.0880;0.7570;0.6040;0.0000;0.2200;0.0370;0.0790;0.0000;26.1470;5.1560;8.7830;0.0000;47.1430;6.1960;17.0000;8
UPL12;weak_rain;3;0.0000;0.0610;0.4520;0.2080;0.1490;0.0000;0.0830;0.0100;0.0290;0.0000;5.7170;0.8290;1.9900;0.0000;0.0000;0.0000;0.0000;8
UPL12;weak_rain;4;0.0000;0.0110;0.8130;0.2140;0.2860;0.0000;0.0960;0.0220;0.0410;0.0000;0.8240;0.1220;0.2890;0.0000;0.0760;0.0090;0.0000;8
UPL12;weak_rain;O;7.7500;0.0000;6.3090;2.3520;2.7720;0.0000;0.4590;0.0570;0.1620;0.0000;0.8450;0.1060;0.2990;0.0000;0.0000;0.0000;0.0000;8
UPL2;strong_dry;1;0.0000;0.0000;3.9370;2.1820;1.4190;0.0000;0.9200;0.1940;0.3110;0.0000;7.3010;2.6260;2.4350;0.0000;0.1930;0.0240;0.0000;8
UPL2;strong_dry;2;0.0000;0.3770;2.7270;1.0740;0.8320;0.0000;0.7160;0.1990;0.2500;0.2180;7.3560;3.9470;2.6550;0.0000;0.0000;0.0000;0.0000;7
UPL2;strong_dry;3;0.0000;0.0280;0.9640;0.2640;0.3080;0.0000;0.0880;0.0270;0.0350;0.0000;1.7030;0.2130;0.6020;0.0000;0.0000;0.0000;0.0000;8
UPL2;strong_dry;4;0.0000;0.0000;0.3290;0.1130;0.1150;0.0000;0.1460;0.0280;0.0540;0.0000;1.6450;0.4840;0.6910;0.0000;0.0000;0.0000;0.0000;7
UPL2;strong_dry;O;0.0000;0.0000;21.5250;5.8350;7.7640;0.0000;1.9740;0.4750;0.7270;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;8
UPL2;strong_rain;1;0.0000;1.7330;3.1580;2.2630;0.6200;0.0000;0.0000;0.0000;0.0000;0.7910;10.3010;5.0950;4.3650;0.0000;0.0000;0.0000;0.0000;4
UPL2;strong_rain;2;0.0000;0.0330;0.9120;0.4470;0.3610;0.0000;1.3220;0.3310;0.6610;0.0000;19.9490;5.1720;9.8520;0.0000;0.0000;0.0000;0.0000;4
UPL2;strong_rain;3;0.0000;0.0000;0.6830;0.3350;0.3030;0.0000;0.1020;0.0250;0.0510;0.0000;1.3030;0.3260;0.6520;0.0000;0.0000;0.0000;0.0000;4
UPL2;strong_rain;4;0.0000;0.0030;0.2580;0.0880;0.1160;0.0000;0.0000;0.0000;0.0000;0.0000;10.4480;2.6120;5.2240;0.0000;0.0000;0.0000;0.0000;4
UPL2;strong_rain;O;6.2500;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4
UPL2;weak_dry;1;0.0000;0.0000;1.7410;1.0460;0.7570;0.0000;0.0910;0.0410;0.0480;0.0000;10.2460;2.9480;4.8820;0.0000;0.0000;0.0000;0.0000;4
UPL2;weak_dry;2;0.0000;0.5920;1.5810;0.9540;0.4560;0.0000;0.9040;0.2260;0.4520;0.0000;6.2650;1.5660;3.1320;0.0000;0.0000;0.0000;0.0000;4
UPL2;weak_dry;3;0.0000;0.0280;1.0610;0.6320;0.4390;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4
UPL2;weak_dry;4;0.0000;0.0320;0.0800;0.0510;0.0250;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;3
UPL2;weak_dry;O;14.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1470;0.0370;0.0730;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4
UPL2;weak_rain;1;0.0000;0.0000;3.0080;1.7290;0.8740;0.0000;0.6610;0.1320;0.2320;0.0000;10.1110;2.2930;3.4160;0.0000;0.1850;0.0230;0.0000;8
UPL2;weak_rain;2;0.0000;0.1380;1.6280;0.8570;0.6380;0.0000;0.0000;0.0000;0.0000;0.0000;5.9700;1.9100;2.5060;0.0000;0.0000;0.0000;0.0000;7
UPL2;weak_rain;3;0.0000;0.0000;0.7250;0.2160;0.2490;0.0000;0.1790;0.0490;0.0840;0.0000;16.2540;2.7350;6.0040;0.0000;1.5150;0.2160;1.0000;7
UPL2;weak_rain;4;0.0000;0.0000;0.3060;0.0580;0.1150;0.0000;0.0000;0.0000;0.0000;0.0000;7.1090;1.0440;2.6750;0.0000;0.0000;0.0000;0.0000;7
UPL2;weak_rain;O;13.6250;0.0000;5.6200;1.8260;2.4260;0.0000;3.2140;0.4180;1.1310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;8
UPL3;strong_dry;1;0.0000;0.0280;2.9970;1.5380;0.9680;0.0000;0.4960;0.1340;0.1610;0.3940;3.8400;1.0270;1.1870;0.0000;10.9100;1.4280;4.0000;8
UPL3;strong_dry;2;0.0000;0.3580;3.2590;1.1920;0.8980;0.0000;0.3280;0.1200;0.1290;0.0000;88.0450;12.7600;30.5870;0.0000;3.5540;0.4440;1.0000;8
UPL3;strong_dry;3;0.0000;0.0220;1.8600;0.4570;0.6740;0.0000;0.1460;0.0400;0.0610;0.0000;11.3480;1.7490;4.2440;0.0000;0.0550;0.0080;0.0000;7
UPL3;strong_dry;4;0.0000;0.0000;0.2480;0.0730;0.0950;0.0000;0.1600;0.0440;0.0630;0.0000;0.1850;0.0260;0.0700;0.0000;0.0000;0.0000;0.0000;7
UPL3;strong_dry;O;0.0000;0.0000;12.3510;4.5350;4.9670;0.0000;1.6900;0.6140;0.6930;0.0000;31.0670;5.1780;12.6830;0.0000;0.0000;0.0000;0.0000;6
UPL3;strong_rain;1;0.0000;0.8430;2.0440;1.7380;0.5970;0.0000;0.0000;0.0000;0.0000;0.0000;6.4690;2.2730;2.8690;0.0000;0.0000;0.0000;0.0000;4
UPL3;strong_rain;2;0.0000;0.0390;0.6420;0.2790;0.2570;0.0000;0.0000;0.0000;0.0000;0.0000;7.7080;2.2470;3.6900;0.0000;0.0000;0.0000;0.0000;4
UPL3;strong_rain;3;0.0000;0.0000;0.5810;0.2660;0.2420;0.0000;0.0000;0.0000;0.0000;0.0000;70.8410;17.7100;35.4200;0.0000;0.0000;0.0000;0.0000;4
UPL3;strong_rain;4;0.0000;0.0000;0.2770;0.1400;0.1440;0.0000;0.0000;0.0000;0.0000;0.0000;10.5310;2.6800;5.2340;0.0000;0.0000;0.0000;0.0000;4
UPL3;strong_rain;O;7.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;2
UPL3;weak_dry;1;0.0000;0.0000;1.2620;0.7930;0.5480;0.0000;0.5430;0.1560;0.2610;0.0000;0.0000;0.0000;0.0000;0.0000;0.9480;0.2370;0.0000;4
UPL3;weak_dry;2;0.0000;0.0000;0.8870;0.4200;0.3810;0.0000;0.0060;0.0010;0.0030;0.0000;34.2850;8.5710;17.1430;0.0000;0.0000;0.0000;0.0000;4
UPL3;weak_dry;3;0.0000;0.1680;0.7440;0.4190;0.2590;0.0000;0.0550;0.0140;0.0270;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4
UPL3;weak_dry;4;0.0000;0.0000;0.0870;0.0500;0.0450;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;3
UPL3;weak_dry;O;6.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;3
UPL3;weak_rain;1;0.0000;0.8130;2.0080;1.4190;0.3560;0.0000;0.0280;0.0030;0.0100;0.0000;4.1350;1.2210;1.5130;0.0000;2.8790;0.3770;1.0000;8
UPL3;weak_rain;2;0.0000;0.0000;0.9950;0.5650;0.2930;0.0000;0.0000;0.0000;0.0000;0.0000;42.1530;11.2470;15.6050;0.0000;0.0000;0.0000;0.0000;8
UPL3;weak_rain;3;0.0000;0.0000;0.4960;0.2000;0.1950;0.0000;0.0000;0.0000;0.0000;0.0000;82.3120;11.7590;31.1110;0.0000;0.3030;0.0430;0.0000;7
UPL3;weak_rain;4;0.0000;0.0000;0.3390;0.0740;0.1320;0.0000;0.0000;0.0000;0.0000;0.0000;5.3960;0.7710;2.0390;0.0000;0.0000;0.0000;0.0000;7
UPL3;weak_rain;O;8.2500;0.0000;3.3610;1.6710;1.6650;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;5
UPL4;strong_dry;1;0.0000;0.0280;2.4240;1.2910;0.8370;0.0000;0.4740;0.1000;0.1610;0.0000;17.0450;4.6530;6.1660;0.0000;0.5980;0.0750;0.0000;8
UPL4;strong_dry;2;0.0000;0.0410;0.9640;0.4300;0.3610;0.0000;0.4220;0.0950;0.1480;0.0000;5.7300;1.3920;2.0650;0.0000;0.3440;0.0470;0.0000;8
UPL4;strong_dry;3;0.0000;0.0280;1.1300;0.2430;0.3650;0.0000;0.2340;0.0330;0.0820;0.0000;5.8100;1.5620;2.0690;0.0000;0.0000;0.0000;0.0000;8
UPL4;strong_dry;4;0.0000;0.0010;0.3790;0.1470;0.1400;0.0000;0.0760;0.0130;0.0270;0.0000;11.3500;1.5550;3.9660;0.0000;0.0000;0.0000;0.0000;8
UPL4;strong_dry;O;0.0000;0.0000;8.8530;2.1950;3.7420;0.0000;0.3860;0.1210;0.1640;0.0000;7.4570;0.8290;2.4860;0.0000;0.0000;0.0000;0.0000;9
UPL4;strong_rain;1;0.0000;0.4050;2.7190;1.7600;1.0050;0.0000;0.1460;0.0370;0.0730;0.9170;8.0110;3.5000;3.1540;0.0000;0.0000;0.0000;0.0000;4
UPL4;strong_rain;2;0.0000;0.4990;0.9750;0.7060;0.1980;0.0000;0.0000;0.0000;0.0000;0.0000;17.9570;8.6730;8.6980;0.0000;0.0000;0.0000;0.0000;4
UPL4;strong_rain;3;0.0000;0.0550;0.4740;0.1870;0.1940;0.0000;0.1650;0.0410;0.0830;0.0000;0.6800;0.1700;0.3400;0.0000;0.0000;0.0000;0.0000;4
UPL4;strong_rain;4;0.0000;0.0000;0.2400;0.1150;0.1220;0.0000;0.0000;0.0000;0.0000;0.0000;1.1170;0.3500;0.5280;0.0000;0.0000;0.0000;0.0000;4
UPL4;strong_rain;O;11.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4
UPL4;weak_dry;1;0.0000;1.1850;3.8620;2.1130;1.2530;0.0000;0.0000;0.0000;0.0000;0.0000;36.7100;9.4070;18.2070;0.0000;0.0000;0.0000;0.0000;4
UPL4;weak_dry;2;0.0000;0.0000;0.8350;0.3180;0.4020;0.0000;0.0000;0.0000;0.0000;0.0000;16.0530;4.0130;8.0270;0.0000;0.0000;0.0000;0.0000;4
UPL4;weak_dry;3;0.0000;0.0280;0.7440;0.3680;0.3040;0.0000;0.0250;0.0060;0.0120;0.0000;33.6710;8.4180;16.8350;0.0000;0.0000;0.0000;0.0000;4
UPL4;weak_dry;4;0.0000;0.0550;0.4190;0.2380;0.1760;0.0000;0.0000;0.0000;0.0000;0.0000;1.6020;0.4000;0.8010;0.0000;0.0000;0.0000;0.0000;4
UPL4;weak_dry;O;7.7500;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4
UPL4;weak_rain;1;0.0000;0.5320;2.2870;1.5340;0.6640;0.0000;0.2750;0.0650;0.0950;0.0000;14.9870;3.7730;4.8260;0.0000;1.2400;0.2040;0.0000;8
UPL4;weak_rain;2;0.0000;0.2560;1.0190;0.5480;0.2540;0.0000;0.0470;0.0090;0.0180;0.0000;1.6170;0.3290;0.5640;0.0000;1.2670;0.1650;0.0000;8
UPL4;weak_rain;3;0.0000;0.0000;0.7440;0.1850;0.2350;0.0000;0.3530;0.0650;0.1230;0.0000;9.5820;2.3050;3.9700;0.0000;0.1710;0.0210;0.0000;8
UPL4;weak_rain;4;0.0000;0.0230;0.4550;0.1320;0.1440;0.0000;0.0280;0.0030;0.0100;0.0000;9.9740;1.6260;3.4430;0.0000;0.0000;0.0000;0.0000;8
UPL4;weak_rain;O;8.3750;0.0000;7.8980;2.5000;3.0710;0.0000;0.3400;0.0570;0.1220;0.0000;4.8490;0.6060;1.7140;0.0000;0.0000;0.0000;0.0000;8
UPL5;strong_dry;1;0.0000;0.4740;3.1960;2.0720;0.9600;0.0000;1.1870;0.3810;0.4730;0.3860;7.6890;2.4320;2.3150;0.0000;2.3170;0.2900;1.0000;8
UPL5;strong_dry;2;0.0000;0.0000;1.2400;0.5000;0.4370;0.0000;0.0940;0.0230;0.0400;0.0000;20.5790;4.5020;7.6710;0.0000;0.0000;0.0000;0.0000;7
UPL5;strong_dry;3;0.0000;0.0000;0.6230;0.2410;0.2130;0.0000;0.1020;0.0230;0.0370;0.0000;1.5760;0.5910;0.6450;0.0000;0.0610;0.0080;0.0000;8
UPL5;strong_dry;4;0.0000;0.0410;1.1850;0.2780;0.3740;0.0000;0.2590;0.0470;0.0880;0.0000;3.0060;0.8590;0.9890;0.0000;0.0000;0.0000;0.0000;8
UPL5;strong_dry;O;0.0000;0.0000;15.8410;3.2410;5.4410;0.0000;3.5910;0.6360;1.2280;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;8
UPL5;strong_rain;1;0.0000;0.1680;2.2450;1.3390;1.0390;0.0000;0.0000;0.0000;0.0000;0.0000;2.9060;1.3480;1.5660;0.0000;0.0000;0.0000;0.0000;4
UPL5;strong_rain;2;0.0000;0.0410;1.1240;0.5280;0.4810;0.0000;0.0000;0.0000;0.0000;1.2010;15.8880;7.5200;7.0230;0.0000;0.0000;0.0000;0.0000;4
UPL5;strong_rain;3;0.0000;0.1050;0.5430;0.4040;0.2060;0.0000;0.0000;0.0000;0.0000;0.0000;10.4410;2.7530;5.1300;0.0000;0.0000;0.0000;0.0000;4
UPL5;strong_rain;4;0.0000;0.0190;0.1960;0.0890;0.0860;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4
UPL5;strong_rain;O;10.7500;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4
UPL5;weak_dry;1;0.0000;0.2230;2.8130;1.4530;1.1070;0.0000;0.0000;0.0000;0.0000;1.5700;6.9120;3.7230;2.5200;0.0000;0.0000;0.0000;0.0000;4
UPL5;weak_dry;2;0.0000;0.0000;1.1190;0.5430;0.4710;0.0000;0.0000;0.0000;0.0000;0.0000;3.1870;0.9330;1.5250;0.0000;0.0000;0.0000;0.0000;4
UPL5;weak_dry;3;0.0000;0.2450;0.9260;0.5260;0.3350;0.0000;0.0000;0.0000;0.0000;0.0000;0.6280;0.1570;0.3140;0.0000;0.0000;0.0000;0.0000;4
UPL5;weak_dry;4;0.0000;0.0290;0.1540;0.0830;0.0530;0.0000;0.0000;0.0000;0.0000;0.0000;1.0500;0.2620;0.5250;0.0000;0.0000;0.0000;0.0000;4
UPL5;weak_dry;O;12.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4
UPL5;weak_rain;1;0.0000;0.6200;5.4820;2.0430;1.6670;0.0000;0.0000;0.0000;0.0000;0.4410;8.6510;2.0470;2.7380;0.0000;0.1650;0.0210;0.0000;8
UPL5;weak_rain;2;0.0000;0.0830;1.5430;0.4450;0.4870;0.0000;0.0360;0.0040;0.0130;0.0000;20.2460;5.5990;8.0050;0.0000;0.0000;0.0000;0.0000;8
UPL5;weak_rain;3;0.0000;0.0000;1.0190;0.4060;0.3720;0.0000;0.0000;0.0000;0.0000;0.0000;4.3170;1.0420;1.7860;0.0000;0.0000;0.0000;0.0000;8
UPL5;weak_rain;4;0.0000;0.0000;0.3100;0.0860;0.1070;0.0000;0.0180;0.0020;0.0060;0.0000;3.6920;0.6210;1.2620;0.0000;0.0000;0.0000;0.0000;8
UPL5;weak_rain;O;10.0000;0.0000;11.0290;2.0390;3.8150;0.0000;0.2940;0.0730;0.1120;0.0000;2.8740;0.3590;1.0160;0.0000;0.0000;0.0000;0.0000;8
UPL6;strong_dry;1;0.0000;0.4770;4.3690;1.8390;1.2160;0.0000;0.3910;0.1140;0.1490;0.0000;12.5760;5.1960;5.0970;0.0000;0.0000;0.0000;0.0000;8
UPL6;strong_dry;2;0.0000;0.1490;1.1300;0.5780;0.3780;0.0000;0.1760;0.0400;0.0680;0.0000;9.9180;2.5370;3.8450;0.0000;0.0000;0.0000;0.0000;8
UPL6;strong_dry;3;0.0000;0.0060;0.5100;0.2070;0.1920;0.0000;0.1210;0.0180;0.0420;0.0000;0.1100;0.0140;0.0390;0.0000;0.5510;0.0690;0.0000;8
UPL6;strong_dry;4;0.0000;0.0000;0.4260;0.1190;0.1410;0.0000;0.2180;0.0290;0.0760;0.0000;0.6200;0.1220;0.2360;0.0000;0.0400;0.0050;0.0000;8
UPL6;strong_dry;O;0.0000;0.0000;6.3820;1.4830;2.2360;0.0000;3.5910;0.4980;1.2530;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;8
UPL6;strong_rain;1;0.0000;1.3910;2.1460;1.7120;0.3440;0.0000;0.0000;0.0000;0.0000;0.5010;1.7850;1.2780;0.5480;0.0000;0.0000;0.0000;0.0000;4
UPL6;strong_rain;2;0.0000;0.2290;0.9810;0.5410;0.3670;0.0000;0.0000;0.0000;0.0000;0.0880;19.5330;7.4560;8.6950;0.0000;0.1710;0.0430;0.0000;4
UPL6;strong_rain;3;0.0000;0.0720;0.3000;0.2040;0.1010;0.0000;0.0000;0.0000;0.0000;0.0000;0.0060;0.0010;0.0030;0.0000;0.0000;0.0000;0.0000;4
UPL6;strong_rain;4;0.0000;0.0540;0.1800;0.0920;0.0590;0.0000;0.0000;0.0000;0.0000;0.0000;5.5020;1.3750;2.7510;0.0000;0.1470;0.0370;0.0000;4
UPL6;strong_rain;O;4.7500;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4
UPL6;weak_dry;1;0.0000;1.4960;4.2510;2.3660;1.2730;0.0000;0.1980;0.0500;0.0990;0.0000;7.6500;3.5130;3.9400;0.0000;0.0000;0.0000;0.0000;4
UPL6;weak_dry;2;0.0000;0.2370;2.5840;1.0970;1.0440;0.0000;0.0000;0.0000;0.0000;0.0000;17.2130;4.7510;8.3510;0.0000;0.0000;0.0000;0.0000;4
UPL6;weak_dry;3;0.0000;0.0500;0.3310;0.2090;0.1190;0.0000;0.0000;0.0000;0.0000;0.0000;10.7390;2.6850;5.3690;0.0000;0.0000;0.0000;0.0000;4
UPL6;weak_dry;4;0.0000;0.0000;0.3180;0.1050;0.1500;0.0000;0.0730;0.0290;0.0350;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4
UPL6;weak_dry;O;6.2500;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4
UPL6;weak_rain;1;0.0000;0.0000;5.4550;1.5840;1.6780;0.0000;0.5790;0.1560;0.2170;0.0000;35.5110;8.5010;12.9800;0.0000;0.8820;0.1140;0.0000;8
UPL6;weak_rain;2;0.0000;0.1650;1.7220;0.6670;0.5560;0.0000;0.0830;0.0170;0.0330;0.0000;46.5310;6.9430;16.0420;0.0000;0.4130;0.0550;0.0000;8
UPL6;weak_rain;3;0.0000;0.0000;0.6890;0.2500;0.2510;0.0000;0.1650;0.0290;0.0570;0.0000;1.3440;0.2400;0.4900;0.0000;1.7910;0.2240;1.0000;8
UPL6;weak_rain;4;0.0000;0.0000;0.2410;0.0680;0.0810;0.0000;0.0010;0.0000;0.0000;0.0000;0.9550;0.2660;0.3620;0.0000;0.0000;0.0000;0.0000;8
UPL6;weak_rain;O;7.5000;0.0000;10.6250;2.9040;3.7540;0.0000;0.0830;0.0100;0.0290;0.0000;3.1960;1.0540;1.3790;0.0000;0.0000;0.0000;0.0000;8
UPL7;strong_dry;1;0.0000;0.0000;3.7470;1.1680;1.3780;0.0000;0.3390;0.1410;0.1550;0.0000;1.9280;0.9900;0.8240;0.0000;0.7740;0.2070;0.0000;6
UPL7;strong_dry;2;0.0000;0.1930;1.0470;0.5970;0.3100;0.0000;1.3770;0.2110;0.4790;0.0000;22.5630;6.7080;7.7430;0.0000;0.1460;0.0180;0.0000;8
UPL7;strong_dry;3;0.0000;0.2200;1.5150;0.5860;0.4730;0.0000;1.6810;0.3040;0.6760;0.0000;40.7460;12.6920;15.1820;0.0000;0.4460;0.1280;0.0000;6
UPL7;strong_dry;4;0.0000;0.0000;0.7160;0.2630;0.3120;0.0000;0.2520;0.0610;0.1030;0.0000;9.6840;4.0480;4.2940;0.0000;0.0000;0.0000;0.0000;7
UPL7;strong_dry;O;0.0000;0.0000;4.6930;1.1980;1.9820;0.0000;1.4230;0.2370;0.5810;0.0000;0.7620;0.1270;0.3110;0.0000;0.6060;0.1010;0.0000;6
UPL7;strong_rain;1;0.0000;0.8980;2.3780;1.7200;0.7000;0.0000;0.3660;0.1400;0.1760;0.0000;12.5900;4.0640;5.7520;0.0000;0.0000;0.0000;0.0000;4
UPL7;strong_rain;2;0.0000;0.2640;1.2420;0.7290;0.4400;0.0000;0.1320;0.0480;0.0630;0.0000;2.2200;0.6140;1.0770;0.0000;0.4460;0.1120;0.0000;4
