plotID;subplotID;sample_date;no_cores;layer;o_hor;fr_liv;fr_dead;cr_liv;cr_dead;dens_fr_liv;dens_fr_dead;dens_cr_liv;dens_cr_dead;;interval
UPL2;C;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
UPL6;D;17.12.2019;1;O;0;0;0;0;0;0;0;0;0;;77
UPL5;B;10.07.2019;1;O;0;0;0;0;0;0;0;0;0;;108
UPL6;B;17.12.2019;1;O;0;0;0;0;0;0;0;0;0;;77
UPL9;B;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
UPL6;D;17.12.2019;1;4;0;0;0;0;0;0;0;0;0;;77
UPL2;C;17.12.2019;1;4;0;0;0;0;0;0;0;0;0;;77
KBPL6;B;19.12.2019;1;4;0;0;0;0;0;0;0;0;0;;90
UPL4;A;07.10.2018;1;O;0;0;0;0;0;0;0;0;0;;0
UPL12;B;22.03.2019;1;O;0;0;0;0;0;0;0;0;0;;107
UPL5;C;29.09.2019;1;2;0;0;0;0;0;0;0;0;0;;80
UPL4;B;22.03.2019;1;2;0;0;0;0;0;0;0;0;0;;107
UPL3;D;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
UPL4;A;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
UPL1;B;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
UPL10;D;10.07.2019;1;O;0;0;0;0;0;0;0;0;0;;108
UPL2;D;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
UPL12;D;22.03.2019;1;O;0;0;0;0;0;0;0;0;0;;107
UPL7;A;17.12.2019;1;O;0;0;0;0;0;0;0;0;0;;77
UPL12;A;10.07.2019;1;O;0;0;0;0;0;0;0;0;0;;108
UPL1;B;10.07.2019;1;4;0;0;0;0;0;0;0;0;0;;108
UPL3;A;22.03.2019;1;O;0;0;0;0;0;0;0;0;0;;107
UPL3;D;17.12.2019;1;3;0;0;0;0;0;0;0;0;0;;77
UPL9;A;22.03.2019;1;O;0;0;0;0;0;0;0;0;0;;107
KBPL11;C;07.09.2018;1;2;0;0;0;0;0;0;0;0;0;;0
UPL9;B;22.03.2019;1;4;0;0;0;0;0;0;0;0;0;;107
UPL5;D;17.12.2019;1;4;0;0;0;0;0;0;0;0;0;;77
UPL6;A;10.07.2019;1;O;0;0;0;0;0;0;0;0;0;;108
UPL10;B;10.07.2019;1;O;0;0;0;0;0;0;0;0;0;;108
UPL2;D;17.12.2019;1;O;3;0;0.35;0;0;0;3.214;0;0;;77
UPL8;B;17.12.2019;1;O;0;0;0;0;0;0;0;0;0;;77
UPL12;A;22.03.2019;1;O;0;0;0;0;0;0;0;0;0;;107
UPL10;C;10.07.2019;1;O;0;0;0;0;0;0;0;0;0;;108
UPL4;C;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
UPL6;C;22.03.2019;1;O;0;0;0;0;0;0;0;0;0;;107
UPL8;D;22.03.2019;1;4;0;0;0;0;0;0;0;0;0;;107
UPL5;B;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
UPL12;B;10.07.2019;1;O;0;0;0;0;0;0;0;0;0;;108
UPL2;D;10.07.2019;1;O;0;0;0;0;0;0;0;0;0;;108
UPL5;C;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
UPL2;B;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
UPL9;A;29.09.2019;1;4;0;0;0;0;0;0;0;0;0;;80
UPL8;A;22.03.2019;1;O;0;0;0;0;0;0;0;0;0;;107
KBPL11;B;07.09.2018;1;3;0;0;0;0;0;0;0;0;0;;0
UPL7;B;22.03.2019;1;O;0;0;0;0;0;0;0;0;0;;107
UPL8;D;17.12.2019;1;O;0;0;0;0;0;0;0;0;0;;77
UPL11;D;07.10.2018;1;4;0;0;0.023;0;0;0;0.032;0;0;;0
UPL2;D;17.12.2019;1;4;0;0;0;0;0;0;0;0;0;;77
UPL6;D;10.07.2019;1;O;0;0;0;0;0;0;0;0;0;;108
UPL9;D;29.09.2019;1;4;0;0;0;0;0;0;0;0;0;;80
UPL8;B;17.12.2019;1;4;0;0;0;0;0;0;0;0;0;;77
UPL6;C;17.12.2019;1;4;0;0;0;0;0;0;0;0;0;;77
UPL4;D;22.03.2019;1;O;0;0;0;0;0;0;0;0;0;;107
UPL11;A;22.03.2019;1;3;0;0;0;0;0;0;0;0;0;;107
UPL7;C;10.07.2019;1;O;0;0;0;0;0;0;0;0;0;;108
UPL9;C;07.10.2018;1;1;0;0;0;2.86;0;0;0;7.879;0;;0
UPL9;D;10.07.2019;1;3;0;0;0;0;0;0;0;0;0;;108
KBPL11;D;07.09.2018;1;4;0;0;0;0;0;0;0;0;0;;0
UPL4;D;10.07.2019;1;O;0;0;0;0;0;0;0;0;0;;108
UPL3;A;10.07.2019;1;O;0;0;0;0;0;0;0;0;0;;108
KBPL13;D;18.09.2019;1;4;0;0;0;0;0;0;0;0;0;;94
UPL8;B;22.03.2019;1;O;0;0;0;0;0;0;0;0;0;;107
UPL4;B;10.07.2019;1;O;0;0;0;0;0;0;0;0;0;;108
UPL5;A;10.07.2019;1;O;0;0;0;0;0;0;0;0;0;;108
UPL8;D;10.07.2019;1;O;0;0;0;0;0;0;0;0;0;;108
UPL6;B;10.07.2019;1;O;0;0;0;0;0;0;0;0;0;;108
UPL6;D;17.12.2019;1;3;0;0;0.01;0;0.65;0;0.028;0;1.791;;77
UPL4;A;22.03.2019;1;O;0;0;0;0;0;0;0;0;0;;107
UPL11;D;29.09.2019;1;4;0;0;0;0;0;0;0;0;0;;80
UPL2;A;22.03.2019;1;O;0;0;0;0;0;0;0;0;0;;107
UPL10;A;22.03.2019;1;2;0;0;0;0;0;0;0;0;0;;107
UPL11;A;22.03.2019;1;O;0;0;0;0;0;0;0;0;0;;107
UPL1;D;22.03.2019;1;O;0;0;0;0;0;0;0;0;0;;107
KBPL12;B;19.12.2019;1;3;0;0;0;0.14;0;0;0;0.386;0;;90
UPL6;C;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
UPL8;A;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
UPL7;B;29.09.2019;1;4;0;0;0;0;0;0;0;0;0;;80
UPL2;A;29.09.2019;1;4;0;0;0;0;0;0;0;0;0;;80
UPL7;D;17.12.2019;1;O;0;0;0;0;0;0;0;0;0;;77
UPL10;C;22.03.2019;1;3;0;0;0;0;0;0;0;0;0;;107
UPL1;B;17.12.2019;1;O;0;0;0;0;0;0;0;0;0;;77
UPL6;C;17.12.2019;1;1;0;0;0;0.53;0;0;0;1.46;0;;77
UPL10;D;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
UPL11;D;10.07.2019;1;O;0;0;0;0;0;0;0;0;0;;108
KBPL11;B;14.06.2019;1;4;0;0;0;0;0;0;0;0;0;;90
UPL5;D;10.07.2019;1;O;0;0;0;0;0;0;0;0;0;;108
KBPL15;D;19.12.2019;1;4;0;0;0;0;0;0;0;0;0;;90
UPL11;D;22.03.2019;1;4;0;0;0;0.13;0;0;0;0.179;0;;107
UPL10;A;10.07.2019;1;O;0;0;0;0;0;0;0;0;0;;108
UPL9;C;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
UPL6;D;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
UPL8;B;10.07.2019;1;O;0;0;0;0;0;0;0;0;0;;108
KBPL15;A;19.12.2019;1;O;2;0;0;0.132;0;0;0;1.818;0;;90
KBPL15;D;19.12.2019;1;3;0;0;0;0;0;0;0;0;0;;90
UPL2;B;17.12.2019;1;3;0;0;0;0;0;0;0;0;0;;77
UPL6;B;22.03.2019;1;O;0;0;0;0;0;0;0;0;0;;107
UPL10;A;22.03.2019;1;4;0;0;0;0;0;0;0;0;0;;107
UPL3;A;17.12.2019;1;4;0;0;0;0;0;0;0;0;0;;77
UPL2;B;10.07.2019;1;O;0;0;0;0;0;0;0;0;0;;108
UPL9;B;17.12.2019;1;O;0;0;0;0;0;0;0;0;0;;77
UPL11;B;07.10.2018;1;2;0;0;0.035;0.269;0;0;0.096;0.741;0;;0
UPL9;D;10.07.2019;1;4;0;0;0;0;0;0;0;0;0;;108
KBPL15;B;19.12.2019;1;4;0;0;0;0.327;0.036;0;0;0.45;0.05;;90
UPL8;C;17.12.2019;1;O;0;0;0;0;0;0;0;0;0;;77
UPL2;C;17.12.2019;1;O;0;0;0;0;0;0;0;0;0;;77
UPL10;B;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
UPL6;A;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
KBPL11;C;19.12.2019;1;3;0;0;0;0.13;0;0;0;0.358;0;;90
UPL1;D;22.03.2019;1;1;0;0;0;0;0;0;0;0;0;;107
UPL12;B;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
UPL8;C;17.12.2019;1;4;0;0;0;0;0;0;0;0;0;;77
UPL7;C;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
UPL12;C;22.03.2019;1;O;0;0;0;0;0;0;0;0;0;;107
UPL6;B;29.09.2019;1;4;0;0;0;0;0;0;0;0;0;;80
UPL4;B;17.12.2019;1;O;0;0;0;0;0;0;0;0;0;;77
UPL1;C;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
UPL10;C;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
UPL2;A;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
UPL11;A;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
UPL8;D;29.09.2019;1;4;0;0;0;0;0;0;0;0;0;;80
UPL8;B;22.03.2019;1;4;0;0;0;0;0;0;0;0;0;;107
UPL8;C;22.03.2019;1;O;0;0;0;0;0;0;0;0;0;;107
UPL11;D;05.12.2018;1;1;0;0;0;0;0;0;0;0;0;;60
UPL8;A;17.12.2019;1;4;0;0;0;0;0;0;0;0;0;;77
UPL8;B;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
UPL1;B;22.03.2019;1;O;0;0;0;0;0;0;0;0;0;;107
UPL7;C;07.10.2018;1;1;0;0;0.033;0.366;0.281;0;0.091;1.008;0.774;;0
UPL4;D;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
UPL9;C;22.03.2019;1;O;0;0;0;0;0;0;0;0;0;;107
UPL10;A;07.10.2018;1;2;0;0;0.019;0;0;0;0.052;0;0;;0
UPL5;C;22.03.2019;1;O;0;0;0;0;0;0;0;0;0;;107
UPL9;D;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
KBPL12;D;18.09.2019;1;2;0;0;0;0.419;0;0;0;1.154;0;;94
UPL6;B;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
UPL4;A;10.07.2019;1;O;0;0;0;0;0;0;0;0;0;;108
UPL3;C;22.03.2019;1;4;0;0;0;0;0;0;0;0;0;;107
UPL6;A;22.03.2019;1;4;0;0;0.03;0;0;0;0.041;0;0;;107
UPL7;D;05.12.2018;1;4;0;0;0;0.012;0;0;0;0.017;0;;60
UPL4;C;17.12.2019;1;O;0;0;0;0;0;0;0;0;0;;77
UPL9;A;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
KBPL11;C;14.06.2019;1;O;5;0;0.031;0;0;0;0.171;0;0;;90
UPL6;C;10.07.2019;1;O;0;0;0;0;0;0;0;0;0;;108
UPL7;D;22.03.2019;1;4;0;0;0;0;0;0;0;0;0;;107
UPL3;B;29.09.2019;1;4;0;0;0;0;0;0;0;0;0;;80
UPL10;A;22.03.2019;1;O;3;0;0;0.555;0;0;0;5.097;0;;107
UPL10;B;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
UPL5;D;17.12.2019;1;O;0;0;0;0;0;0;0;0;0;;77
UPL2;C;10.07.2019;1;O;0;0;0;0;0;0;0;0;0;;108
UPL9;D;10.07.2019;1;O;0;0;0;0;0;0;0;0;0;;108
UPL3;A;29.09.2019;1;4;0;0;0;0;0;0;0;0;0;;80
UPL3;D;22.03.2019;1;O;0;0;0;0;0;0;0;0;0;;107
UPL4;A;17.12.2019;1;O;0;0;0;0;0;0;0;0;0;;77
UPL6;A;17.12.2019;1;O;0;0;0;0;0;0;0;0;0;;77
UPL3;C;17.12.2019;1;2;0;0;0;0.71;0;0;0;1.956;0;;77
UPL12;D;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
UPL7;B;10.07.2019;1;O;0;0;0;0;0;0;0;0;0;;108
UPL4;A;05.12.2018;1;3;0;0;0.128;0;0;0;0.353;0;0;;60
UPL12;C;22.03.2019;1;2;0;0;0.371;4.423;0;0;1.022;12.185;0;;107
UPL3;A;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
UPL1;C;17.12.2019;1;O;0;0;0;0;0;0;0;0;0;;77
KBPL15;C;18.09.2019;1;3;0;0;0;0.44;0;0;0;1.212;0;;94
UPL7;A;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
UPL11;C;10.07.2019;1;O;0;0;0;0;0;0;0;0;0;;108
UPL7;A;22.03.2019;1;O;0;0;0;0;0;0;0;0;0;;107
UPL7;B;17.12.2019;1;O;0;0;0;0;0;0;0;0;0;;77
UPL8;A;17.12.2019;1;3;0;0;0;0.05;0;0;0;0.138;0;;77
UPL12;B;22.03.2019;1;4;0;0;0;0;0;0;0;0;0;;107
UPL4;B;22.03.2019;1;O;0;0;0;0;0;0;0;0;0;;107
UPL11;D;05.12.2018;1;3;0;0;0;0;0;0;0;0;0;;60
UPL8;D;10.07.2019;1;4;0;0;0;0;0;0;0;0;0;;108
UPL11;C;22.03.2019;1;O;0;0;0;0;0;0;0;0;0;;107
UPL11;D;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
UPL12;A;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
UPL7;D;10.07.2019;1;O;0;0;0;0;0;0;0;0;0;;108
UPL5;B;22.03.2019;1;2;0;0;0;0;0;0;0;0;0;;107
UPL1;C;10.07.2019;1;O;0;0;0;0;0;0;0;0;0;;108
UPL2;B;10.07.2019;1;3;0;0;0;0;0;0;0;0;0;;108
KBPL11;C;14.06.2019;1;4;0;0;0.007;0;0;0;0.01;0;0;;90
KBPL11;A;14.06.2019;1;4;0;0;0;0;0;0;0;0;0;;90
KBPL11;A;07.09.2018;1;2;0;0;0;0;0;0;0;0;0;;0
UPL3;D;17.12.2019;1;O;0;0;0;0;0;0;0;0;0;;77
KBPL6;D;18.09.2019;1;1;0;0;0;0;0;0;0;0;0;;94
UPL5;C;10.07.2019;1;O;0;0;0;0;0;0;0;0;0;;108
UPL5;D;22.03.2019;1;O;0;0;0;0;0;0;0;0;0;;107
UPL5;B;22.03.2019;1;O;0;0;0;0;0;0;0;0;0;;107
UPL8;D;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
UPL2;B;17.12.2019;1;O;0;0;0;0;0;0;0;0;0;;77
UPL10;A;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
UPL11;C;29.09.2019;1;O;0;0;0;0;0;0;0;0;0;;80
UPL11;D;29.09.2019;1;1;0;0;0;0;0;0;0;0;0;;80
UPL2;D;17.12.2019;1;1;0;0;0;3.67;0;0;0;10.111;0;;77
UPL1;D;17.12.2019;1;4;0;0;0;0.17;0;0;0;0.234;0;;77
UPL3;B;17.12.2019;1;4;0;0;0;0;0;0;0;0;0;;77
UPL9;A;17.12.2019;1;4;0;0;0;0;0;0;0;0;0;;77
UPL5;A;17.12.2019;1;O;0;0;0;0;0;0;0;0;0;;77
UPL6;C;17.12.2019;1;O;0;0;0;0;0;0;0;0;0;;77
UPL8;A;17.12.2019;1;O;0;0;0;0;0;0;0;0;0;;77
UPL9;C;17.12.2019;1;O;0;0;0;0;0;0;0;0;0;;77
KBPL11;A;19.12.2019;1;4;0;0;0;0;0;0;0;0;0;;90
KBPL6;D;19.12.2019;1;4;0;0;0;0;0;0;0;0;0;;90
KBPL10;D;19.12.2019;1;3;0;0;0;0;0;0;0;0;0;;90
UPL5;C;07.10.2018;1;3;0;0;0.016;0;0.022;0;0.044;0;0.061;;0
UPL9;C;07.10.2018;1;4;0;0;0.009;0;0;0;0.012;0;0;;0
UPL2;B;05.12.2018;1;4;0;0;0;5.161;0;0;0;7.109;0;;60
UPL6;A;17.12.2019;1;3;0;0.001;0;0;0;0.003;0;0;0;;77
UPL4;A;29.09.2019;1;4;0;0.001;0;0;0;0.001;0;0;0;;80
UPL3;D;17.12.2019;1;4;0;0.001;0;0;0;0.001;0;0;0;;77
KBPL1;D;07.09.2018;1;3;0;0.001;0;0;0;0.003;0;0;0;;0
UPL2;B;17.12.2019;1;4;0;0.001;0;0.09;0;0.001;0;0.124;0;;77
UPL6;D;29.09.2019;1;3;0;0.002;0;0;0.2;0.006;0;0;0.551;;80
UPL2;C;10.07.2019;1;4;0;0.002;0;0;0;0.003;0;0;0;;108
UPL2;D;17.12.2019;1;3;0;0.002;0.06;0.74;0.55;0.006;0.165;2.039;1.515;;77
UPL12;D;29.09.2019;1;2;0;0.002;0;0;3.96;0.006;0;0;10.91;;80
UPL1;D;17.12.2019;1;3;0;0.002;0;0;0;0.006;0;0;0;;77
KBPL12;C;13.03.2019;1;4;0;0.003;0;0.129;0;0.004;0;0.178;0;;100
KBPL15;A;18.09.2019;1;4;0;0.003;0;0;0;0.004;0;0;0;;94
NPL9;C;11.12.2018;1;4;0;0.003;0;0;0;0.004;0;0;0;;90
KBPL10;C;14.06.2019;1;3;0;0.003;0;0;0;0.008;0;0;0;;90
KBPL16;A;18.09.2019;1;4;0;0.004;0;0;0;0.006;0;0;0;;94
KBPL15;A;18.09.2019;1;3;0;0.004;0;0;0;0.011;0;0;0;;94
NPL12;A;16.03.2019;1;3;0;0.004;0;0;0;0.011;0;0;0;;95
KBPL14;B;13.03.2019;1;4;0;0.004;0;0;0;0.006;0;0;0;;100
KBPL11;C;13.03.2019;1;4;0;0.004;0;0;0;0.006;0;0;0;;100
NPL4;A;10.09.2018;1;3;0;0.004;0.024;0;0;0.011;0.066;0;0;;0
KBPL14;B;14.06.2019;1;4;0;0.004;0;0;0;0.006;0;0;0;;90
NPL12;A;11.12.2018;1;3;0;0.004;0;0;0;0.011;0;0;0;;90
NPL2;D;10.09.2018;1;4;0;0.004;0.006;0;0;0.006;0.008;0;0;;0
NPL4;A;16.03.2019;1;3;0;0.004;0.103;0;0;0.011;0.284;0;0;;95
UPL10;C;07.10.2018;1;4;0;0.004;0;0;0;0.006;0;0;0;;0
KBPL16;A;18.09.2019;1;3;0;0.004;0;0;0;0.011;0;0;0;;94
UPL2;D;05.12.2018;1;4;0;0.004;0;0;0;0.006;0;0;0;;60
KBPL13;A;13.03.2019;1;4;0;0.004;0;0;0;0.006;0;0;0;;100
KBPL3;A;07.09.2018;1;4;0;0.004;0.003;0;0;0.006;0.004;0;0;;0
KBPL14;A;19.12.2019;1;4;0;0.004;0;0;0;0.006;0;0;0;;90
KBPL10;A;13.03.2019;1;4;0;0.004;0;0;0;0.006;0;0;0;;100
KBPL10;C;13.03.2019;1;4;0;0.005;0;0.92;0;0.007;0;1.267;0;;100
KBPL11;D;03.12.2018;1;1;0;0.005;0;0;0;0.014;0;0;0;;86
NPL5;B;20.12.2019;1;2;0;0.005;0;0;0;0.014;0;0;0;;85
KBPL12;A;14.06.2019;1;4;0;0.005;0;0.094;0;0.007;0;0.129;0;;90
NPL4;C;25.09.2019;1;3;0;0.005;0;0.078;0;0.014;0;0.215;0;;90
NPL5;A;10.09.2018;1;4;0;0.005;0;0;0;0.007;0;0;0;;0
NPL11;D;24.06.2019;1;3;0;0.005;0;0;0;0.014;0;0;0;;98
UPL8;A;07.10.2018;1;O;3;0.005;0;0;0.013;0.046;0;0;0.119;;0
UPL1;C;07.10.2018;1;3;0;0.005;0;0;0.138;0.014;0;0;0.38;;0
UPL11;A;07.10.2018;1;3;0;0.005;0.13;0;0;0.014;0.358;0;0;;0
KBPL6;C;18.09.2019;1;4;0;0.006;0;0.388;0;0.008;0;0.534;0;;94
KBPL13;C;13.03.2019;1;4;0;0.006;0;0;0;0.008;0;0;0;;100
KBPL12;B;18.09.2019;1;4;0;0.006;0.049;0.268;0;0.008;0.067;0.369;0;;94
KBPL10;D;13.03.2019;1;4;0;0.006;0;0;0;0.008;0;0;0;;100
KBPL11;B;13.03.2019;1;3;0;0.006;0;0;0;0.017;0;0;0;;100
NPL12;A;24.06.2019;1;2;0;0.006;0;0.33;0;0.017;0;0.909;0;;98
NPL9;A;20.12.2019;1;3;0;0.006;0;0;0;0.017;0;0;0;;85
NPL5;B;20.12.2019;1;3;0;0.006;0;0.307;0;0.017;0;0.846;0;;85
NPL3;B;16.03.2019;1;3;0;0.006;0;1.646;0;0.017;0;4.535;0;;95
NPL10;A;10.09.2018;1;4;0;0.006;0.24;0;0.15;0.008;0.331;0;0.207;;0
UPL1;B;07.10.2018;1;O;3;0.006;0.136;0;0;0.055;1.249;0;0;;0
KBPL11;D;03.12.2018;1;2;0;0.007;0;0;0;0.019;0;0;0;;86
KBPL8;D;03.12.2018;1;3;0;0.007;0;0;0;0.019;0;0;0;;86
KBPL12;D;13.03.2019;1;3;0;0.007;0;0.174;0;0.019;0;0.479;0;;100
KBPL11;B;07.09.2018;1;2;0;0.007;0;0;0;0.019;0;0;0;;0
KBPL10;A;13.03.2019;1;3;0;0.007;0;0;0;0.019;0;0;0;;100
KBPL8;B;03.12.2018;1;4;0;0.007;0.015;0;0;0.01;0.021;0;0;;86
NPL1;A;10.09.2018;1;4;0;0.007;0.01;0;0;0.01;0.014;0;0;;0
NPL7;D;10.09.2018;1;O;16;0.007;0.007;0;0.036;0.012;0.012;0;0.062;;0
NPL10;A;11.12.2018;1;4;0;0.007;0.025;0;0;0.01;0.034;0;0;;90
UPL3;C;05.12.2018;1;4;0;0.007;0;0;0;0.01;0;0;0;;60
KBPL6;B;13.03.2019;1;4;0;0.008;0.009;0;0;0.011;0.012;0;0;;100
KBPL12;C;13.03.2019;1;3;0;0.008;0;0;0;0.022;0;0;0;;100
KBPL16;D;13.03.2019;1;4;0;0.008;0.006;0;0;0.011;0.008;0;0;;100
KBPL12;B;19.12.2019;1;1;0;0.008;0.009;0;0.1;0.022;0.025;0;0.275;;90
KBPL10;C;07.09.2018;1;4;0;0.008;0;0;0;0.011;0;0;0;;0
KBPL12;B;18.09.2019;1;2;0;0.008;0.024;0.04;0;0.022;0.066;0.11;0;;94
NPL12;A;24.06.2019;1;O;8;0.008;0;2.821;0;0.028;0;9.715;0;;98
NPL10;D;20.12.2019;1;4;0;0.008;0;0;0.577;0.011;0;0;0.795;;85
NPL11;B;25.09.2019;1;4;0;0.008;0;0;0;0.011;0;0;0;;90
UPL11;A;07.10.2018;1;2;0;0.008;0.005;0;0;0.022;0.014;0;0;;0
NPL3;D;10.09.2018;1;2;0;0.008;0.021;0;0;0.022;0.058;0;0;;0
NPL10;C;20.12.2019;1;4;0;0.008;0;0.048;0;0.011;0;0.066;0;;85
UPL12;B;05.12.2018;1;4;0;0.008;0;0;0;0.011;0;0;0;;60
KBPL10;A;19.12.2019;1;4;0;0.008;0;0;0;0.011;0;0;0;;90
UPL10;C;07.10.2018;1;3;0;0.008;0;0;0;0.022;0;0;0;;0
KBPL10;B;19.12.2019;1;3;0;0.008;0;0;0;0.022;0;0;0;;90
UPL11;A;22.03.2019;1;2;0;0.008;0;0;0;0.022;0;0;0;;107
KBPL13;B;13.03.2019;1;4;0;0.008;0;0;0;0.011;0;0;0;;100
UPL10;C;05.12.2018;1;3;0;0.008;0;0;0;0.022;0;0;0;;60
KBPL6;D;19.12.2019;1;3;0;0.008;0;0.28;0;0.022;0;0.771;0;;90
UPL3;B;07.10.2018;1;3;0;0.008;0.009;0;0;0.022;0.025;0;0;;0
KBPL6;A;18.09.2019;1;3;0;0.009;0.059;0.031;0;0.025;0.163;0.085;0;;94
KBPL16;D;19.12.2019;1;3;0;0.009;0;0.12;0;0.025;0;0.331;0;;90
UPL3;D;05.12.2018;1;3;0;0.009;0;29.878;0;0.025;0;82.312;0;;60
UPL11;A;05.12.2018;1;3;0;0.009;0;0;0;0.025;0;0;0;;60
NPL6;B;11.12.2018;1;2;0;0.009;0.015;0;0;0.025;0.041;0;0;;90
NPL10;B;11.12.2018;1;3;0;0.009;0.026;0;0;0.025;0.072;0;0;;90
NPL5;D;11.12.2018;1;4;0;0.009;0;0;0;0.012;0;0;0;;90
KBPL6;A;19.12.2019;1;4;0;0.009;0;0.03;0;0.012;0;0.041;0;;90
KBPL15;A;19.12.2019;1;4;0;0.009;0;1.493;0;0.012;0;2.057;0;;90
KBPL6;C;19.12.2019;1;3;0;0.009;0;0;0;0.025;0;0;0;;90
UPL11;C;22.03.2019;1;4;0;0.009;0;0;0;0.012;0;0;0;;107
UPL3;B;29.09.2019;1;1;0;0.01;0.01;0.16;0.16;0.028;0.028;0.441;0.441;;80
NPL5;C;20.12.2019;1;2;0;0.01;0;2.582;0;0.028;0;7.113;0;;85
KBPL6;D;14.06.2019;1;4;0;0.01;0;0;0;0.014;0;0;0;;90
UPL10;D;17.12.2019;1;3;0;0.01;0;0;0;0.028;0;0;0;;77
KBPL11;C;14.06.2019;1;1;0;0.01;0.066;0;0;0.028;0.182;0;0;;90
UPL11;D;17.12.2019;1;3;0;0.01;0;0;0;0.028;0;0;0;;77
NPL7;B;24.06.2019;1;3;0;0.01;0;0;0;0.028;0;0;0;;98
UPL5;D;29.09.2019;1;3;0;0.01;0;0.42;0;0.028;0;1.157;0;;80
UPL2;D;29.09.2019;1;3;0;0.01;0;0;0;0.028;0;0;0;;80
UPL4;B;22.03.2019;1;3;0;0.01;0.009;0;0;0.028;0.025;0;0;;107
NPL5;A;20.12.2019;1;3;0;0.01;0;0;0;0.028;0;0;0;;85
UPL4;B;29.09.2019;1;1;0;0.01;0;0.17;0;0.028;0;0.468;0;;80
NPL11;A;11.12.2018;1;2;0;0.01;0.012;0.054;0;0.028;0.033;0.149;0;;90
NPL5;C;24.06.2019;1;3;0;0.01;0;0;0;0.028;0;0;0;;98
UPL4;C;05.12.2018;1;3;0;0.01;0;0.134;0.062;0.028;0;0.369;0.171;;60
UPL8;C;05.12.2018;1;O;3;0.01;0;0;0;0.092;0;0;0;;60
UPL6;C;05.12.2018;1;4;0;0.01;0;0;0;0.014;0;0;0;;60
UPL1;D;17.12.2019;1;1;0;0.01;0;0.54;0;0.028;0;1.488;0;;77
UPL2;C;22.03.2019;1;3;0;0.01;0;0;0;0.028;0;0;0;;107
UPL4;C;29.09.2019;1;3;0;0.01;0;0.48;0;0.028;0;1.322;0;;80
KBPL10;B;14.06.2019;1;4;0;0.01;0;0;0;0.014;0;0;0;;90
UPL11;A;29.09.2019;1;4;0;0.01;0;0;0;0.014;0;0;0;;80
KBPL14;B;18.09.2019;1;2;0;0.011;0.059;0.101;0;0.03;0.163;0.278;0;;94
KBPL6;C;13.03.2019;1;2;0;0.011;0;0.155;0;0.03;0;0.427;0;;100
KBPL3;D;07.09.2018;1;4;0;0.011;0;1.907;0;0.015;0;2.627;0;;0
KBPL11;B;07.09.2018;1;4;0;0.011;0;0;0.06;0.015;0;0;0.083;;0
NPL10;D;16.03.2019;1;3;0;0.011;0.013;0;0;0.03;0.036;0;0;;95
NPL5;B;16.03.2019;1;3;0;0.011;0.009;0;0;0.03;0.025;0;0;;95
UPL7;B;10.07.2019;1;3;0;0.011;0;0;0.035;0.03;0;0;0.096;;108
NPL4;C;24.06.2019;1;O;10;0.011;0;0;0;0.03;0;0;0;;98
NPL7;B;16.03.2019;1;2;0;0.011;0;0;0;0.03;0;0;0;;95
NPL4;D;10.09.2018;1;2;0;0.011;0;0;0;0.03;0;0;0;;0
