plotID;subplotID;treeID;genus;species;family;DBH18;stemH;totalH;DBH20;meanWD;predH18;predH20;agb18;agb20;agc18;agc20;forest;f_date;s_date;tree_status;comments
UPL5;3;3174;Phytolaca;Dedocandra;Phytolaccaceae;15.9000;-9999;-9999;17.0000;0.5139;10.9613;10.8449;0.0805;0.0908;0.0403;0.0454;Kibale;03.06.2018;12.10.2020;1;
UPL5;3;3185;Funtumia;Latifolia;Apocyceae;37.0000;25.0000;27.8000;39.9000;0.4240;17.5163;17.7057;0.5483;0.6421;0.2742;0.3210;Kibale;03.06.2018;12.10.2020;1;
UPL5;3;3179;Chrysophyllum ;Albidum;Sapotaceae;34.2000;-9999;-9999;39.3000;0.6023;16.8900;17.5809;0.6393;0.8720;0.3196;0.4360;Kibale;03.06.2018;12.10.2020;1;
UPL5;3;3177;Funtumia;Latifolia;Apocyceae;55.1000;19.0000;26.4000;57.0000;0.4240;20.5833;20.5600;1.3965;1.4904;0.6983;0.7452;Kibale;03.06.2018;12.10.2020;1;
UPL5;3;3175;Ehretia;Cymosariter;Boragiceae;57.7000;-9999;-9999;60.1000;0.5195;20.9197;20.9628;1.8928;2.0536;0.9464;1.0268;Kibale;03.06.2018;12.10.2020;1;
UPL5;3;3182;Monodora;Angolensis;Annoceae;69.4000;-9999;-9999;73.1000;0.4900;22.2084;22.3814;2.7176;3.0304;1.3588;1.5152;Kibale;03.06.2018;12.10.2020;1;
UPL5;3;3183;Lovoa;Brownii;Meliaceae;75.2000;-9999;-9999;77.0000;0.5104;22.7348;22.7362;3.3841;3.5442;1.6921;1.7721;Kibale;03.06.2018;12.10.2020;1;
UPL5;3;3178;Lovoa;Brownii;Meliaceae;84.7000;-9999;-9999;86.0000;0.5104;23.4708;23.4552;4.4035;4.5335;2.2018;2.2667;Kibale;03.06.2018;12.10.2020;1;
UPL5;4;3199;Uvariopsis;Congensis;Annoceae;10.5000;-9999;-9999;13.9000;0.5139;8.1749;9.4002;0.0269;0.0533;0.0135;0.0267;Kibale;03.06.2018;12.10.2020;1;
UPL5;4;3191;Taberemonta;Holistii;Apocyceae;10.6000;-9999;-9999;14.0000;0.5261;8.2337;9.4499;0.0282;0.0556;0.0141;0.0278;Kibale;03.06.2018;12.10.2020;1;
UPL5;4;3189;Uvariopsis;Congensis;Annoceae;12.8000;-9999;-9999;15.3000;0.5139;9.4523;10.0762;0.0456;0.0688;0.0228;0.0344;Kibale;03.06.2018;12.10.2020;1;
UPL5;4;3192;Uvariopsis;Congensis;Annoceae;20.4000;-9999;-9999;26.1000;0.5139;12.8145;14.2024;0.1525;0.2728;0.0763;0.1364;Kibale;03.06.2018;12.10.2020;1;
UPL5;4;3194;Millettia;Dura;Fabaceae;18.5000;-9999;-9999;23.0000;0.6967;12.0744;13.1811;0.1600;0.2667;0.0800;0.1333;Kibale;03.06.2018;12.10.2020;1;
UPL5;4;3198;Uvariopsis;Congensis;Annoceae;20.9000;-9999;-9999;23.7000;0.5139;13.0001;13.4214;0.1622;0.2138;0.0811;0.1069;Kibale;03.06.2018;12.10.2020;1;
UPL5;4;3186;Chrysophyllum ;Albidum;Sapotaceae;20.4000;4.6000;13.0000;24.3000;0.6023;12.8145;13.6227;0.1781;0.2660;0.0890;0.1330;Kibale;03.06.2018;12.10.2020;1;
UPL5;4;3190;Uvariopsis;Congensis;Annoceae;26.2000;-9999;-9999;28.0000;0.5139;14.7663;14.7776;0.2855;0.3253;0.1427;0.1626;Kibale;03.06.2018;12.10.2020;1;
UPL5;4;3196;Funtumia;Latifolia;Apocyceae;39.3000;-9999;-9999;41.0000;0.4240;17.9937;17.9293;0.6333;0.6854;0.3166;0.3427;Kibale;03.06.2018;12.10.2020;1;
UPL5;4;3195;Funtumia;Latifolia;Apocyceae;40.0000;-9999;-9999;43.0000;0.4240;18.1329;18.3193;0.6604;0.7682;0.3302;0.3841;Kibale;03.06.2018;12.10.2020;1;
UPL5;4;3187;Chrysophyllum ;Albidum;Sapotaceae;35.0000;-9999;-9999;38.0000;0.6023;17.0743;17.3033;0.6759;0.8040;0.3380;0.4020;Kibale;03.06.2018;12.10.2020;1;
UPL5;4;3188;Pseudospondias;Microcarpa;Acardiaceae;50.0000;9.2000;17.7000;52.8000;0.5139;19.8590;19.9660;1.3459;1.5049;0.6730;0.7524;Kibale;03.06.2018;12.10.2020;1;
UPL5;4;3197;Funtumia;Latifolia;Apocyceae;62.3000;-9999;-9999;65.0000;0.4240;21.4672;21.5450;1.8492;2.0159;0.9246;1.0080;Kibale;03.06.2018;12.10.2020;1;
UPL5;4;3193;Cola;Gigantea;Malvaceae;63.1000;-9999;-9999;65.0000;0.4800;21.5567;21.5450;2.1485;2.2754;1.0743;1.1377;Kibale;03.06.2018;12.10.2020;0;dead
UPL6;-9999;3780;Celtis;Mildbraedii;Canbaceae;-9999;-9999;-9999;10.2000;0.6176;-9999;7.3937;-9999;0.0276;-9999;0.0138;Kibale;-9999;12.10.2020;1;Newtree
UPL6;1;3290;Celtis;Durandii;Canbaceae;10.0000;-9999;-9999;12.8000;0.4500;7.8762;8.8391;0.0207;0.0375;0.0104;0.0188;Kibale;03.06.2018;12.10.2020;1;
UPL6;1;3292;Trichilia;Dregea;Meliaceae;13.1000;-9999;-9999;14.9000;0.4820;9.6082;9.8872;0.0456;0.0602;0.0228;0.0301;Kibale;03.06.2018;12.10.2020;1;
UPL6;1;3285;Cassia;Marksia;Fabaceae;12.0000;-9999;-9999;14.7000;0.7358;9.0249;9.7915;0.0546;0.0878;0.0273;0.0439;Kibale;03.06.2018;12.10.2020;1;
UPL6;1;3282;Cassia;Marksia;Fabaceae;13.1000;-9999;-9999;15.9000;0.7358;9.6082;10.3538;0.0689;0.1081;0.0344;0.0541;Kibale;03.06.2018;12.10.2020;1;
UPL6;1;3278;Ritchiea;Albersii;Capparaceae;16.7000;-9999;-9999;18.1000;0.5193;11.3172;11.3146;0.0924;0.1080;0.0462;0.0540;Kibale;03.06.2018;12.10.2020;1;
UPL6;1;3289;Trema;Orientalis;Canbaceae;19.9000;-9999;-9999;23.0000;0.3453;12.6252;13.1811;0.0972;0.1344;0.0486;0.0672;Kibale;03.06.2018;12.10.2020;1;
UPL6;1;3288;Taberemonta;Holistii;Apocyceae;18.0000;-9999;-9999;20.1000;0.5261;11.8698;12.1181;0.1134;0.1436;0.0567;0.0718;Kibale;03.06.2018;12.10.2020;1;
UPL6;1;3291;Chrysophyllum ;Albidum;Sapotaceae;17.6000;8.4000;13.0000;18.3000;0.6023;11.7031;11.3978;0.1222;0.1285;0.0611;0.0642;Kibale;03.06.2018;12.10.2020;1;
UPL6;1;3277;Uvariopsis;Congensis;Annoceae;19.8000;-9999;-9999;23.4000;0.5193;12.5869;13.3191;0.1428;0.2092;0.0714;0.1046;Kibale;03.06.2018;12.10.2020;1;
UPL6;1;3157;Lovoa;Brownii;Meliaceae;20.6000;8.8000;13.0000;22.7000;0.5104;12.8892;13.0762;0.1553;0.1904;0.0777;0.0952;Kibale;03.06.2018;12.10.2020;1;
UPL6;1;3284;Chrysophyllum ;Albidum;Sapotaceae;20.7000;-9999;-9999;23.0000;0.6023;12.9263;13.1811;0.1848;0.2314;0.0924;0.1157;Kibale;03.06.2018;12.10.2020;1;
UPL6;1;3281;Funtumia;Latifolia;Apocyceae;25.8000;-9999;-9999;27.0000;0.4240;14.6446;14.4794;0.2278;0.2462;0.1139;0.1231;Kibale;03.06.2018;12.10.2020;1;
UPL6;1;3283;Chrysophyllum ;Albidum;Sapotaceae;24.1000;-9999;-9999;27.0000;0.6023;14.1073;14.4794;0.2708;0.3468;0.1354;0.1734;Kibale;03.06.2018;12.10.2020;1;
UPL6;1;3286;Trema;Orientalis;Canbaceae;33.5000;6.8000;9.8000;35.0000;0.3453;16.7251;16.6227;0.3533;0.3826;0.1767;0.1913;Kibale;03.06.2018;12.10.2020;1;
UPL6;1;3280;Bequaetiodendron;Oblanceolatum;Sapotaceae;32.5000;-9999;-9999;35.9000;0.5193;16.4831;16.8330;0.4890;0.6061;0.2445;0.3030;Kibale;03.06.2018;12.10.2020;1;
UPL6;1;3287;Trema;Orientalis;Canbaceae;41.5000;9.6000;16.8000;43.3000;0.3453;18.4222;18.3760;0.5898;0.6392;0.2949;0.3196;Kibale;03.06.2018;12.10.2020;1;
UPL6;1;3279;Bequaetiodendron;Oblanceolatum;Sapotaceae;40.9000;-9999;-9999;41.3000;0.5193;18.3079;17.9891;0.8486;0.8501;0.4243;0.4251;Kibale;03.06.2018;12.10.2020;1;
UPL6;2;3305;Dasylepis;Eggelingii;Achariaceae;10.2000;-9999;-9999;15.0000;0.6400;7.9967;9.9348;0.0308;0.0809;0.0154;0.0404;Kibale;03.06.2018;12.10.2020;1;
UPL6;2;3297;Dasylepis;Eggelingii;Achariaceae;10.5000;-9999;-9999;14.3000;0.6400;8.1749;9.5976;0.0333;0.0712;0.0167;0.0356;Kibale;03.06.2018;12.10.2020;1;
UPL6;2;3302;Uvariopsis;Congensis;Annoceae;12.1000;-9999;-9999;14.9000;0.5193;9.0792;9.8872;0.0397;0.0648;0.0199;0.0324;Kibale;03.06.2018;12.10.2020;1;
UPL6;2;3296;Uvariopsis;Congensis;Annoceae;13.0000;-9999;-9999;15.7000;0.5193;9.5565;10.2620;0.0480;0.0744;0.0240;0.0372;Kibale;03.06.2018;12.10.2020;1;
UPL6;2;3304;Taberemonta;Holstii;Apocyceae;14.1000;-9999;-9999;18.3000;0.5261;10.1120;11.3978;0.0602;0.1126;0.0301;0.0563;Kibale;03.06.2018;12.10.2020;1;
UPL6;2;3298;Uvariopsis;Congensis;Annoceae;14.5000;-9999;-9999;17.0000;0.5193;10.3069;10.8449;0.0640;0.0917;0.0320;0.0459;Kibale;03.06.2018;12.10.2020;1;
UPL6;2;3309;Funtumia;Latifolia;Apocyceae;19.1000;-9999;-9999;20.9000;0.4240;12.3143;12.4228;0.1069;0.1286;0.0535;0.0643;Kibale;03.06.2018;12.10.2020;1;
UPL6;2;3294;Chrysophyllum ;Albidum;Sapotaceae;17.8000;7.0000;13.0000;19.1000;0.6023;11.7868;11.7241;0.1258;0.1436;0.0629;0.0718;Kibale;03.06.2018;12.10.2020;1;
UPL6;2;3301;Uvariopsis;Congensis;Annoceae;21.8000;-9999;-9999;23.7000;0.5193;13.3252;13.4214;0.1822;0.2160;0.0911;0.1080;Kibale;03.06.2018;12.10.2020;1;
UPL6;2;3310;Funtumia;Latifolia;Apocyceae;24.5000;-9999;-9999;26.0000;0.4240;14.2367;14.1711;0.2003;0.2239;0.1002;0.1120;Kibale;03.06.2018;12.10.2020;1;
UPL6;2;3308;Trema;Orientalis;Canbaceae;32.3000;-9999;-9999;36.0000;0.3453;16.4338;16.8561;0.3235;0.4097;0.1617;0.2049;Kibale;03.06.2018;12.10.2020;1;
UPL6;2;3306;Chrysophyllum ;Albidum;Sapotaceae;26.1000;-9999;-9999;28.3000;0.6023;14.7361;14.8652;0.3302;0.3900;0.1651;0.1950;Kibale;03.06.2018;12.10.2020;1;
UPL6;2;3299;Uvariopsis;Congensis;Annoceae;28.2000;-9999;-9999;31.0000;0.5193;15.3506;15.6171;0.3458;0.4230;0.1729;0.2115;Kibale;03.06.2018;12.10.2020;1;
UPL6;2;3303;Uvariopsis;Congensis;Annoceae;29.3000;6.0000;12.2000;32.9000;0.5193;15.6556;16.1098;0.3798;0.4897;0.1899;0.2449;Kibale;03.06.2018;12.10.2020;1;
UPL6;2;3307;Bequaetiodendron;Oblanceolatum;Sapotaceae;31.1000;-9999;-9999;33.0000;0.5193;16.1315;16.1349;0.4394;0.4934;0.2197;0.2467;Kibale;03.06.2018;12.10.2020;1;
UPL6;2;3300;Bosqueia;Phoberos;Moraceae;37.0000;-9999;-9999;39.9000;0.5193;17.5163;17.7057;0.6683;0.7826;0.3342;0.3913;Kibale;03.06.2018;12.10.2020;1;
UPL6;2;3293;Bosqueia;Phoberos;Moraceae;48.5000;-9999;-9999;51.0000;0.5193;19.6279;19.6927;1.2667;1.4018;0.6334;0.7009;Kibale;03.06.2018;12.10.2020;1;
UPL6;2;3295;Ficus;Varifolia;Moraceae;150.0000;-9999;-9999;157.0000;0.4055;26.0819;26.2981;11.8985;13.1116;5.9492;6.5558;Kibale;03.06.2018;12.10.2020;1;
UPL6;3;3318;Uvariopsis;Congensis;Annoceae;11.9000;-9999;-9999;12.6000;0.5193;8.9702;8.7340;0.0380;0.0414;0.0190;0.0207;Kibale;03.06.2018;12.10.2020;1;
UPL6;3;3323;Chrysophyllum ;Albidum;Sapotaceae;12.0000;-9999;-9999;13.7000;0.6023;9.0249;9.3003;0.0449;0.0599;0.0224;0.0299;Kibale;03.06.2018;12.10.2020;1;
UPL6;3;3324;Taberemonta;Holstii;Apocyceae;13.6000;-9999;-9999;15.0000;0.5261;9.8631;9.9348;0.0548;0.0668;0.0274;0.0334;Kibale;03.06.2018;12.10.2020;1;
UPL6;3;3319;Uvariopsis;Congensis;Annoceae;14.3000;-9999;-9999;16.0000;0.5193;10.2099;10.3994;0.0617;0.0782;0.0308;0.0391;Kibale;03.06.2018;12.10.2020;1;
UPL6;3;3329;Uvariopsis;Congensis;Annoceae;14.4000;2.2000;8.2000;16.6000;0.5193;10.2585;10.6689;0.0628;0.0862;0.0314;0.0431;Kibale;03.06.2018;12.10.2020;1;
UPL6;3;3330;Chrysophyllum ;Albidum;Sapotaceae;13.9000;-9999;-9999;14.5000;0.6023;10.0131;9.6950;0.0662;0.0697;0.0331;0.0348;Kibale;03.06.2018;12.10.2020;1;
UPL6;3;3316;Uvariopsis;Congensis;Annoceae;17.4000;-9999;-9999;19.6000;0.5193;11.6186;11.9230;0.1027;0.1328;0.0513;0.0664;Kibale;03.06.2018;12.10.2020;1;
UPL6;3;3326;Chrysophyllum ;Albidum;Sapotaceae;16.9000;9.4000;14.0000;19.3000;0.6023;11.4043;11.8041;0.1101;0.1475;0.0550;0.0738;Kibale;03.06.2018;12.10.2020;1;
UPL6;3;3317;Uvariopsis;Congensis;Annoceae;17.9000;-9999;-9999;20.0000;0.5193;11.8284;12.0794;0.1104;0.1399;0.0552;0.0700;Kibale;03.06.2018;12.10.2020;1;
UPL6;3;3325;Uvariopsis;Congensis;Annoceae;18.8000;4.0000;11.2000;20.1000;0.5193;12.1951;12.1181;0.1252;0.1418;0.0626;0.0709;Kibale;03.06.2018;12.10.2020;1;
UPL6;3;3311;Chrysophyllum ;Albidum;Sapotaceae;18.1000;-9999;-9999;20.1000;0.6023;11.9111;12.1181;0.1313;0.1638;0.0656;0.0819;Kibale;03.06.2018;12.10.2020;1;
UPL6;3;3312;Uvariopsis;Congensis;Annoceae;21.6000;5.6000;15.6000;22.9000;0.5193;13.2539;13.1462;0.1780;0.1980;0.0890;0.0990;Kibale;03.06.2018;12.10.2020;1;
UPL6;3;3314;Chrysophyllum ;Albidum;Sapotaceae;21.0000;-9999;-9999;21.9000;0.6023;13.0368;12.7911;0.1916;0.2042;0.0958;0.1021;Kibale;03.06.2018;12.10.2020;1;
UPL6;3;3322;Chrysophyllum ;Albidum;Sapotaceae;24.4000;5.2000;10.6000;25.8000;0.6023;14.2045;14.1083;0.2793;0.3094;0.1396;0.1547;Kibale;03.06.2018;12.10.2020;1;
UPL6;3;3328;Markhamia;Platycalyx;Bignoniaceae;31.0000;18.0000;21.0000;32.1000;0.5000;16.1058;15.9058;0.4201;0.4442;0.2101;0.2221;Kibale;03.06.2018;12.10.2020;1;
UPL6;3;3315;Celtis;Durandii;Canbaceae;36.3000;-9999;-9999;37.2000;0.4500;17.3646;17.1275;0.5551;0.5746;0.2776;0.2873;Kibale;03.06.2018;12.10.2020;1;
UPL6;3;3332;Funtumia;Latifolia;Apocyceae;41.7000;-9999;-9999;42.9000;0.4240;18.4599;18.3002;0.7289;0.7639;0.3645;0.3820;Kibale;03.06.2018;12.10.2020;1;
UPL6;3;3335;Bequaetiodendron;Oblanceolatum;Sapotaceae;38.5000;-9999;-9999;39.8000;0.5193;17.8312;17.6851;0.7349;0.7779;0.3675;0.3889;Kibale;03.06.2018;12.10.2020;1;
UPL6;3;3331;Chrysophyllum ;Albidum;Sapotaceae;38.0000;11.6000;20.8000;40.0000;0.6023;17.7278;17.7263;0.8233;0.9099;0.4116;0.4549;Kibale;03.06.2018;12.10.2020;1;
UPL6;3;3327;Funtumia;Latifolia;Apocyceae;44.7000;20.0000;25.0000;46.0000;0.4240;19.0011;18.8672;0.8586;0.9018;0.4293;0.4509;Kibale;03.06.2018;12.10.2020;1;
UPL6;3;3334;Funtumia;Latifolia;Apocyceae;46.7000;-9999;-9999;47.8000;0.4240;19.3387;19.1763;0.9514;0.9875;0.4757;0.4938;Kibale;03.06.2018;12.10.2020;1;
UPL6;3;3333;Bequaetiodendron;Oblanceolatum;Sapotaceae;44.7000;10.8000;15.0000;46.0000;0.5193;19.0011;18.8672;1.0465;1.0991;0.5233;0.5496;Kibale;03.06.2018;12.10.2020;1;
UPL6;3;3313;Celtis;Durandii;Canbaceae;50.8000;-9999;-9999;52.0000;0.4500;19.9787;19.8460;1.2267;1.2756;0.6134;0.6378;Kibale;03.06.2018;12.10.2020;1;
UPL6;3;3321;Bosqueia;Phoberos;Moraceae;52.5000;-9999;-9999;53.1000;0.5193;20.2253;20.0104;1.5225;1.5405;0.7613;0.7703;Kibale;03.06.2018;12.10.2020;1;
UPL6;3;3320;Celtis;Durandii;Canbaceae;70.0000;-9999;-9999;71.7000;0.4500;22.2659;22.2469;2.5496;2.6697;1.2748;1.3348;Kibale;03.06.2018;12.10.2020;1;
UPL6;4;3350;Bequaetiodendron;Oblanceolatum;Sapotaceae;10.1000;-9999;-9999;12.0000;0.5193;7.9366;8.4130;0.0245;0.0363;0.0122;0.0181;Kibale;03.06.2018;12.10.2020;1;
UPL6;4;3339;Bequaetiodendron;Oblanceolatum;Sapotaceae;12.5000;-9999;-9999;13.2000;0.5193;9.2940;9.0464;0.0433;0.0469;0.0216;0.0234;Kibale;03.06.2018;12.10.2020;1;
UPL6;4;3345;Bequaetiodendron;Oblanceolatum;Sapotaceae;12.9000;-9999;-9999;14.7000;0.5193;9.5045;9.7915;0.0471;0.0625;0.0235;0.0313;Kibale;03.06.2018;12.10.2020;1;
UPL6;4;3346;Celtis;Durandii;Canbaceae;16.3000;5.4000;9.0000;18.0000;0.4500;11.1409;11.2727;0.0754;0.0926;0.0377;0.0463;Kibale;03.06.2018;12.10.2020;1;
UPL6;4;3341;Bequaetiodendron;Oblanceolatum;Sapotaceae;21.6000;-9999;-9999;22.8000;0.5193;13.2539;13.1113;0.1780;0.1958;0.0890;0.0979;Kibale;03.06.2018;12.10.2020;1;
UPL6;4;3343;Chrysophyllum ;Albidum;Sapotaceae;23.3000;-9999;-9999;24.6000;0.6023;13.8428;13.7218;0.2489;0.2744;0.1245;0.1372;Kibale;03.06.2018;12.10.2020;1;
UPL6;4;3342;Celtis;Durandii;Canbaceae;29.1000;-9999;-9999;31.3000;0.4500;15.6010;15.6968;0.3248;0.3767;0.1624;0.1883;Kibale;03.06.2018;12.10.2020;1;
UPL6;4;3349;Uvariopsis;Congensis;Annoceae;29.0000;-9999;-9999;30.1000;0.5193;15.5735;15.3735;0.3704;0.3933;0.1852;0.1966;Kibale;03.06.2018;12.10.2020;1;
UPL6;4;3344;Chrysophyllum ;Albidum;Sapotaceae;30.5000;-9999;-9999;33.0000;0.6023;15.9759;16.1349;0.4842;0.5702;0.2421;0.2851;Kibale;03.06.2018;12.10.2020;1;
UPL6;4;3340;Celtis;Durandii;Canbaceae;37.5000;-9999;-9999;39.4000;0.4500;17.6228;17.6019;0.6001;0.6601;0.3001;0.3301;Kibale;03.06.2018;12.10.2020;1;
UPL6;4;3347;Uvariopsis;Congensis;Annoceae;35.5000;-9999;-9999;36.2000;0.5193;17.1873;16.9019;0.6052;0.6185;0.3026;0.3092;Kibale;03.06.2018;12.10.2020;1;
UPL6;4;3338;Bosqueia;Phoberos;Moraceae;38.3000;-9999;-9999;40.0000;0.5193;17.7900;17.7263;0.7258;0.7873;0.3629;0.3936;Kibale;03.06.2018;12.10.2020;1;
UPL6;4;3348;Funtumia;Latifolia;Apocyceae;55.0000;-9999;-9999;57.8000;0.4240;20.5700;20.6667;1.3907;1.5393;0.6953;0.7696;Kibale;03.06.2018;12.10.2020;1;
UPL6;4;3337;Blighia;Unijugata;Sapindaceae;57.3000;-9999;-9999;58.9000;0.5080;20.8693;20.8103;1.8226;1.9180;0.9113;0.9590;Kibale;03.06.2018;12.10.2020;1;
UPL6;4;3336;Chrysophyllum ;Albidum;Sapotaceae;60.1000;17.8000;25.2000;62.0000;0.6023;21.2126;21.1961;2.4001;2.5485;1.2001;1.2743;Kibale;03.06.2018;12.10.2020;1;
UPL7;-9999;3782;Uvariopsis;Congensis;Annoceae;-9999;-9999;-9999;10.3000;0.6120;-9999;7.4527;-9999;0.0281;-9999;0.0140;Kibale;-9999;12.10.2020;1;Newtree
UPL7;-9999;3781;Bosqueia;Phoberos;Moraceae;-9999;-9999;-9999;13.3000;0.6120;-9999;9.0976;-9999;0.0562;-9999;0.0281;Kibale;-9999;12.10.2020;1;Newtree
UPL7;1;3491;Diospyros;Abyssinica;Ebeceae;12.1000;-9999;-9999;13.9000;0.6000;9.0792;9.4002;0.0457;0.0620;0.0229;0.0310;Kibale;03.06.2018;12.10.2020;1;
UPL7;1;3487;Uvariopsis;Congensis;Annoceae;13.5000;-9999;11.2000;15.0000;0.6120;9.8126;9.9348;0.0623;0.0774;0.0311;0.0387;Kibale;03.06.2018;12.10.2020;1;
UPL7;1;3494;Uvariopsis;Congensis;Annoceae;15.1000;-9999;-9999;18.3000;0.6120;10.5925;11.3978;0.0835;0.1305;0.0417;0.0653;Kibale;03.06.2018;12.10.2020;1;
UPL7;1;3498;Cheatacme;Aristata;Ulmaceae;15.5000;-9999;-9999;19.3000;0.6120;10.7786;11.8041;0.0894;0.1498;0.0447;0.0749;Kibale;03.06.2018;12.10.2020;1;
UPL7;1;3495;Uvariopsis;Congensis;Annoceae;16.0000;7.4000;14.8000;19.3000;0.6120;11.0065;11.8041;0.0970;0.1498;0.0485;0.0749;Kibale;03.06.2018;12.10.2020;1;
UPL7;1;3490;Teclea;Nobilis;Rutaceae;16.3000;8.6000;-9999;-9999;0.7450;11.1409;-9999;0.1234;-9999;0.0617;-9999;Kibale;03.06.2018;12.10.2020;1;dead
UPL7;1;3493;Diospyros;Abyssinica;Ebeceae;18.5000;-9999;-9999;20.9000;0.6000;12.0744;12.4228;0.1383;0.1805;0.0692;0.0902;Kibale;03.06.2018;12.10.2020;1;
UPL7;1;3492;Fagara;Macrophyla;Rutaceae;21.0000;-9999;-9999;23.1000;0.6120;13.0368;13.2158;0.1947;0.2376;0.0973;0.1188;Kibale;03.06.2018;12.10.2020;1;
UPL7;1;3489;Diospyros;Abyssinica;Ebeceae;21.9000;-9999;-9999;24.7000;0.6000;13.3606;13.7546;0.2122;0.2762;0.1061;0.1381;Kibale;03.06.2018;12.10.2020;1;
UPL7;1;3485;Uvariopsis;Congensis;Annoceae;24.7000;5.0000;12.6000;27.8000;0.6120;14.3007;14.7187;0.2925;0.3789;0.1462;0.1894;Kibale;03.06.2018;12.10.2020;1;
UPL7;1;3497;Cheatacme;Aristata;Ulmaceae;25.5000;7.2000;9.4000;28.9000;0.6120;14.5521;15.0379;0.3166;0.4173;0.1583;0.2087;Kibale;03.06.2018;12.10.2020;1;
UPL7;1;3496;Uvariopsis;Congensis;Annoceae;32.7000;10.6000;14.4000;35.0000;0.6120;16.5321;16.6227;0.5826;0.6688;0.2913;0.3344;Kibale;03.06.2018;12.10.2020;1;
UPL7;1;3488;Diospyros;Abyssinica;Ebeceae;36.0000;-9999;-9999;37.1000;0.6000;17.2986;17.1052;0.7206;0.7559;0.3603;0.3779;Kibale;03.06.2018;12.10.2020;1;
UPL7;1;3486;Pterygota;Mildbraedii;Malvaceae;60.0000;14.0000;20.8000;63.0000;0.5395;21.2007;21.3150;2.1474;2.3744;1.0737;1.1872;Kibale;03.06.2018;12.10.2020;1;
UPL7;2;3507;Taberemonta;Holstii;Apocyceae;10.1000;-9999;-9999;15.1000;0.5261;7.9366;9.9821;0.0248;0.0680;0.0124;0.0340;Kibale;03.06.2018;12.10.2020;1;
UPL7;2;3503;Diospyros;Abyssinica;Ebeceae;10.2000;-9999;-9999;13.1000;0.6000;7.9967;8.9949;0.0289;0.0529;0.0145;0.0265;Kibale;03.06.2018;12.10.2020;1;
UPL7;2;3502;Strombosia;Scheffleri;Olacaceae;10.7000;-9999;-9999;13.9000;0.5840;8.2921;9.4002;0.0321;0.0604;0.0160;0.0302;Kibale;03.06.2018;12.10.2020;1;
UPL7;2;3512;Bosqueia;Phoberos;Moraceae;11.3000;-9999;-9999;13.0000;0.6120;8.6365;8.9432;0.0388;0.0528;0.0194;0.0264;Kibale;03.06.2018;12.10.2020;1;
UPL7;2;3514;Cheatacme;Aristata;Ulmaceae;12.5000;-9999;-9999;14.0000;0.6120;9.2940;9.4499;0.0508;0.0644;0.0254;0.0322;Kibale;03.06.2018;12.10.2020;1;
UPL7;2;3513;Cheatacme;Aristata;Ulmaceae;13.2000;-9999;-9999;16.3000;0.6120;9.6597;10.5350;0.0587;0.0964;0.0293;0.0482;Kibale;03.06.2018;12.10.2020;1;
UPL7;2;3501;Diospyros;Abyssinica;Ebeceae;14.3000;15.0000;17.2000;19.0000;0.6000;10.2099;11.6839;0.0710;0.1411;0.0355;0.0706;Kibale;03.06.2018;12.10.2020;1;
UPL7;2;3510;Pterygota;Mildbraedii;Malvaceae;15.0000;-9999;-9999;18.0000;0.5395;10.5454;11.2727;0.0726;0.1105;0.0363;0.0553;Kibale;03.06.2018;12.10.2020;1;
UPL7;2;3515;Pancovia;Turbita;Sapindaceae;14.8000;-9999;-9999;16.0000;0.6120;10.4507;10.3994;0.0792;0.0918;0.0396;0.0459;Kibale;03.06.2018;12.10.2020;1;
UPL7;2;3504;Chrysophyllum ;Albidum;Sapotaceae;20.0000;13.8000;17.4000;25.0000;0.6023;12.6634;13.8524;0.1694;0.2858;0.0847;0.1429;Kibale;03.06.2018;12.10.2020;1;
UPL7;2;3506;Pterygota;Mildbraedii;Malvaceae;21.0000;20.0000;21.2000;27.0000;0.5395;13.0368;14.4794;0.1721;0.3114;0.0861;0.1557;Kibale;03.06.2018;12.10.2020;1;
UPL7;2;3508;Chrysophyllum ;Albidum;Sapotaceae;21.5000;-9999;-9999;26.7000;0.6023;13.2181;14.3880;0.2034;0.3372;0.1017;0.1686;Kibale;03.06.2018;12.10.2020;1;
UPL7;2;3509;Bequaetiodendron;Oblanceolatum;Sapotaceae;21.9000;-9999;-9999;27.1000;0.6120;13.3606;14.5096;0.2164;0.3555;0.1082;0.1777;Kibale;03.06.2018;12.10.2020;1;
UPL7;2;3499;Bosqueia;Phoberos;Moraceae;26.6000;-9999;-9999;30.0000;0.6120;14.8864;15.3460;0.3515;0.4579;0.1757;0.2289;Kibale;03.06.2018;12.10.2020;1;
UPL7;2;3500;Bosqueia;Phoberos;Moraceae;34.1000;17.2000;21.4000;37.9000;0.6120;16.8667;17.2816;0.6448;0.8115;0.3224;0.4057;Kibale;03.06.2018;12.10.2020;1;
UPL7;2;3505;Chrysophyllum ;Albidum;Sapotaceae;34.4000;14.2000;22.8000;38.0000;0.6023;16.9365;17.3033;0.6483;0.8040;0.3242;0.4020;Kibale;03.06.2018;12.10.2020;1;
UPL7;2;3511;Chrysophyllum ;Albidum;Sapotaceae;55.3000;-9999;-9999;58.0000;0.6023;20.6100;20.6931;1.9836;2.1856;0.9918;1.0928;Kibale;03.06.2018;12.10.2020;1;
